,sinus
320,0.9502764774816493
321,0.945265304157073
322,0.9400206673626855
323,0.9345438624291191
324,0.9288362420283459
325,0.9228992158395928
326,0.9167342502019025
327,0.9103428677490942
328,0.9037266470379812
329,0.8968872221556686
330,0.8898262823174931
331,0.882545571446523
332,0.8750468877486249
333,0.8673320832615989
334,0.8594030634037705
335,0.8512617864999401
336,0.8429102632985678
337,0.8343505564751544
338,0.8255847801227986
339,0.8166150992311025
340,0.8074437291483572
341,0.7980729350363497
342,0.7885050313131501
343,0.7787423810782946
344,0.7687873955301934
345,0.7586425333717923
346,0.7483103001986
347,0.7377932478868957
348,0.7270939739587865
349,0.7162151209418304
350,0.7051593757176687
351,0.6939294688545866
352,0.6825281739355696
353,0.6709583068759799
354,0.6592227252241664
355,0.647324327456991
356,0.6352660522639578
357,0.6230508778214098
358,0.610681821058413
359,0.5981619369058856
360,0.5854943175521498
361,0.572682091667626
362,0.5597284236423282
363,0.5466365127984686
364,0.5334095926032789
365,0.520050929864264
366,0.5065638239315439
367,0.49295160587686637
368,0.4792176376724152
369,0.4653653113604638
370,0.4513980482188482
371,0.43731929790301444
372,0.42313253761341485
373,0.40884127122379577
374,0.39444902841902413
375,0.3799593638233189
376,0.36537585612232326
377,0.3507021071809371
378,0.33594174114691777
379,0.3210984035659712
380,0.3061757604763164
381,0.29117749749801564
382,0.27610731893305596
383,0.2609689468453095
384,0.2457661201359579
385,0.23050259363056314
386,0.21518213714469328
387,0.19980853455459402
388,0.18438558286263962
389,0.1689170912613347
390,0.15340688018714344
391,0.1378587803804677
392,0.12227663194313765
393,0.10666428338458797
394,0.0910255906731382
395,0.07536441628363814
396,0.05968462824532212
397,0.04399009917921443
398,0.028284705352550583
399,0.012572325714152024
400,-0.0031431590599713833
401,-0.018857867532354116
402,-0.03456791844998859
403,-0.0502694317174725
404,-0.0659585293425938
405,-0.08163133640139872
406,-0.0972839819934093
407,-0.11291260019766607
408,-0.12851333102573673
409,-0.14408232138228275
410,-0.15961572600407495
411,-0.17510970842411705
412,-0.19056044190658944
413,-0.20596411039917953
414,-0.2213169094737778
415,-0.2366150472643355
416,-0.2518547454104631
417,-0.26703223997999337
418,-0.28214378240569377
419,-0.29718564040932094
420,-0.31215409892169804
421,-0.32704546100547177
422,-0.34185604876467973
423,-0.3565822042497213
424,-0.37122029036597204
425,-0.385766691770352
426,-0.40021781576425025
427,-0.41457009317920146
428,-0.4288199792650389
429,-0.4429639545554168
430,-0.4569985257420936
431,-0.47092022654253324
432,-0.48472561854626856
433,-0.4984112920690599
434,-0.5119738669997164
435,-0.5254099936254191
436,-0.538716353465389
437,-0.5518896600889012
438,-0.5649266599269738
439,-0.5778241330759408
440,-0.5905788940897747
441,-0.6031877927786101
442,-0.6156477149690694
443,-0.6279555832852504
444,-0.6401083579058136
445,-0.652103037314763
446,-0.6639366590414068
447,-0.6756063003974927
448,-0.6871090791908427
449,-0.698442154442699
450,-0.7096027270867341
451,-0.7205880406655163
452,-0.7313953820023142
453,-0.7420220818813723
454,-0.7524655156983517
455,-0.7627231041135846
456,-0.7727923136878632
457,-0.7826706575081535
458,-0.7923556958018179
459,-0.8018450365381085
460,-0.8111363360222612
461,-0.8202272994720357
462,-0.8291156815824482
463,-0.8377992870835367
464,-0.8462759712814655
465,-0.8545436405872816
466,-0.8626002530377969
467,-0.870443818794174
468,-0.8780724006372332
469,-0.8854841144449415
470,-0.8926771296569361
471,-0.8996496697291515
472,-0.9064000125708003
473,-0.9129264909682122
474,-0.919227492999014
475,-0.9253014624294257
476,-0.931146899098622
477,-0.9367623592892453
478,-0.9421464560833674
479,-0.9472978597074998
480,-0.9522152978567285
481,-0.9568975560137196
482,-0.9613434777446321
483,-0.9655519649870391
484,-0.9695219783201016
485,-0.9732525372230968
486,-0.9767427203148321
487,-0.9799916655830754
488,-0.9829985705969828
489,-0.9857626927052853
490,-0.988283349219154
491,-0.9905599175830903
492,-0.9925918355251844
493,-0.9943786011983772
494,-0.9959197733037952
495,-0.9972149711997437
496,-0.9982638749957183
497,-0.9990662256313338
498,-0.9996218249406498
499,-0.9999305357005571
500,-0.9999922816650771
501,-0.9998070475840852
502,-0.9993748792070348
503,-0.998695883271808
504,-0.997770227477989
505,-0.9965981404459169
506,-0.9951799116599345
507,-0.9935158913969554
508,-0.9916064906399521
509,-0.989452180976714
510,-0.9870534944826393
511,-0.9844110235896805
512,-0.9815254209403715
513,-0.978397399227531
514,-0.9750277310154267
515,-0.9714172485504272
516,-0.9675668435582098
517,-0.9634774670175325
518,-0.959150128932488
519,-0.9545858980765634
520,-0.9497859017312656
521,-0.9447513254112827
522,-0.9394834125637702
523,-0.9339834642705638
524,-0.9282528389184349
525,-0.922292951868418
526,-0.916105275105049
527,-0.9096913368713009
528,-0.9030527212971267
529,-0.8961910679976852
530,-0.8891080716806773
531,-0.8818054817167952
532,-0.8742851017121951
533,-0.8665487890684902
534,-0.858598454511696
535,-0.8504360616346393
536,-0.842063626397266
537,-0.833483216643848
538,-0.8246969515788194
539,-0.8157070012489703
540,-0.8065155860139415
541,-0.7971249759831528
542,-0.7875374904721455
543,-0.777755497412366
544,-0.7677814127864121
545,-0.7576177000063121
546,-0.7472668693255549
547,-0.7367314772172963
548,-0.7260141257283657
549,-0.7151174618561131
550,-0.7040441768773897
551,-0.6927970056911085
552,-0.6813787261507677
553,-0.6697921583600494
554,-0.6580401639974446
555,-0.646125645588019
556,-0.6340515458082996
557,-0.6218208467402764
558,-0.6094365691429925
559,-0.5969017717152334
560,-0.5842195503199311
561,-0.5713930372427499
562,-0.5584254003949874
563,-0.5453198425549054
564,-0.532079600558853
565,-0.5187079444984001
566,-0.5052081769404988
567,-0.49158363207784084
568,-0.4778376749334158
569,-0.46397370050740855
570,-0.44999513294803317
571,-0.43590542471566
572,-0.4217080557074067
573,-0.40740653242375363
574,-0.3930043870762152
575,-0.3785051767414266
576,-0.36391248245933305
577,-0.3492299083586409
578,-0.33446108077695585
579,-0.31960964734130376
580,-0.3046792760945767
581,-0.28967365456209515
582,-0.27459648886849986
583,-0.25945150279813584
584,-0.24424243688922218
585,-0.22897304750654165
586,-0.21364710591013225
587,-0.1982683973380574
588,-0.18284072005023455
589,-0.16736788440092482
590,-0.15185371190843952
591,-0.13630203428620016
592,-0.12071669252509898
593,-0.10510153591604943
594,-0.08946042112813714
595,-0.07379721123080885
596,-0.05811577475058407
597,-0.04241998472651109
598,-0.026713717728179806
599,-0.011000852927339802
600,0.0047147288892652175
601,0.020429146249289362
602,0.036138517978899956
603,0.05183896415043929
604,0.06752660702616996
605,0.08319757205595965
606,0.09884798878339113
607,0.11447399184162477
608,0.13007172189353403
609,0.14563732657408646
610,0.1611669614670621
611,0.1766567910257353
612,0.1921029895489385
613,0.20750174209726216
614,0.22284924546032786
615,0.23814170908533358
616,0.2533753560026861
617,0.2685464237835881
618,0.28365116544108515
619,0.29868585038359285
620,0.3136467653083194
621,0.32853021514278524
622,0.34333252394691793
623,0.3580500358107455
624,0.3726791157778988
625,0.38721615072965504
626,0.40165755028074884
627,0.41599974766944114
628,0.43023920062518844
629,0.4443723922666983
630,0.45839583194417133
631,0.47230605612759613
632,0.48609962923621464
633,0.49977314450965177
634,0.5133232248395401
635,0.5267465235943197
636,0.5400397254676782
637,0.5531995472725173
638,0.5662227387764538
639,0.5791060834802025
640,0.5918463994331741
641,0.6044405400101663
642,0.6168853946799282
643,0.6291778897937239
644,0.6413149893186361
645,0.6532936956186173
646,0.6651110501692952
647,0.6767641342919071
648,0.6882500698903857
649,0.6995660201406217
650,0.7107091902123739
651,0.72167682793859
652,0.7324662245132978
653,0.7430747151527074
654,0.7534996797461843
655,0.763738543520451
656,0.7737887776562086
657,0.7836478999316663
658,0.7933134753169974
659,0.8027831165918327
660,0.8120544849278107
661,0.8211252904599919
662,0.8299932928673205
663,0.838656301909148
664,0.8471121779787361
665,0.8553588326331085
666,0.8633942290916041
667,0.8712163827600413
668,0.8788233617040189
669,0.8862132871405508
670,0.8933843338880083
671,0.9003347308290054
672,0.9070627613424714
673,0.913566763723184
674,0.9198451316029511
675,0.9258963143353133
676,0.9317188173901495
677,0.9373112027115957
678,0.9426720890827843
679,0.9478001524626963
680,0.9526941263098554
681,0.9573528019033137
682,0.961775028632124
683,0.9659597142872034
684,0.9699058253267211
685,0.9736123871324708
686,0.9770784842513577
687,0.9803032606183458
688,0.9832859197733665
689,0.9860257250520595
690,0.988521999772688
691,0.9907741274009424
692,0.9927815517009028
693,0.9945437768759268
694,0.9960603676873852
695,0.9973309495654215
696,0.9983552086986551
697,0.999132892113889
698,0.9996638077374498
699,0.9999478244425145
700,0.9999848720822146
701,0.9997749415064348
702,0.9993180845642752
703,0.9986144140909637
704,0.9976641038809817
705,0.9964673886429197
706,0.9950245639445884
707,0.9933359861369799
708,0.9914020722691189
709,0.9892232999824643
710,0.9868002073938588
711,0.9841333929645611
712,0.9812235153483696
713,0.9780712932338845
714,0.9746775051616172
715,0.9710429893375406
716,0.9671686434207091
717,0.9630554243036593
718,0.9587043478791811
719,0.9541164887826081
720,0.9492929801344585
721,0.944235013253278
722,0.9389438373643468
723,0.9334207592950631
724,0.9276671431448301
725,0.9216844099529944
726,0.9154740373452126
727,0.909037559174308
728,0.9023765651328101
729,0.895492700364409
730,0.8883876650626479
731,0.8810632140397242
732,0.8735211563062384
733,0.8657633546108388
734,0.8577917249941212
735,0.8496082363029561
736,0.8412149097093857
737,0.8326138182174797
738,0.8238070861376211
739,0.8147968885777647
740,0.8055854508920748
741,0.7961750481372084
742,0.7865680045171614
743,0.7767666927961623
744,0.76677353372131
745,0.756590995420158
746,0.7462215928006042
747,0.7356678869156108
748,0.7249324843375498
749,0.714018036522073
750,0.7029272391357525
751,0.6916628314105081
752,0.6802275954465316
753,0.6686243555460142
754,0.6568559774971661
755,0.6449253678741865
756,0.6328354733278493
757,0.6205892798383102
758,0.6081898120000089
759,0.5956401322548958
760,0.5829433401444124
761,0.5701025715529336
762,0.5571209979126052
763,0.5440018254468839
764,0.5307482943424454
765,0.5173636779914265
766,0.5038512821494445
767,0.49021444413122695
768,0.4764565319959565
769,0.46258094369325686
770,0.4485911062494328
771,0.4344904748953659
772,0.42028253223903717
773,0.40597078738260306
774,0.3915587750653939
775,0.3770500548010127
776,0.36244820997479293
777,0.34775684698562903
778,0.3329795943316568
779,0.31812010172412936
780,0.3031820391964126
781,0.2881690961734312
782,0.27308498058810515
783,0.2579334179412755
784,0.24271815039545716
785,0.2274429358471252
786,0.2121115469950272
787,0.196727770422603
788,0.18129540563789562
789,0.16581826416362452
790,0.15030016856723527
791,0.1347449515454502
792,0.11915645495254186
793,0.10353852886220544
794,0.08789503062753976
795,0.0722298239030307
796,0.05654677771926229
797,0.040849765501966714
798,0.02514266412622147
799,0.009429352969852684
800,-0.006286287070154388
801,-0.0220003745070737
802,-0.03770902825219307
803,-0.053408368540645644
804,-0.06909451792963082
805,-0.08476360222334632
806,-0.10041175143351673
807,-0.11603510075695128
808,-0.13162979150110798
809,-0.14719197206604756
810,-0.16271779886683574
811,-0.17820343730807278
812,-0.19364506272012122
813,-0.20903886129304955
814,-0.22438103104356605
815,-0.23966778272553863
816,-0.2548953407907583
817,-0.27005994431071634
818,-0.28515784789501697
819,-0.30018532264095343
820,-0.31513865702652566
821,-0.33001415785494287
822,-0.34480815113909014
823,-0.3595169830296897
824,-0.37413702072091626
825,-0.3886646533171427
826,-0.4030962927620399
827,-0.41742837469444927
828,-0.4316573593554358
829,-0.4457797324360089
830,-0.4597920059682074
831,-0.4736907191765696
832,-0.4874724393233456
833,-0.5011337625787738
834,-0.5146713148362482
835,-0.5280817525678666
836,-0.5413617636406026
837,-0.5545080681252542
838,-0.5675174191279657
839,-0.5803866035678126
840,-0.5931124429944606
841,-0.6056917943493589
842,-0.6181215507627204
843,-0.630398642309046
844,-0.6425200367683038
845,-0.6544827403775826
846,-0.6662837985594583
847,-0.6779202966710105
848,-0.6893893607018364
849,-0.7006881580028298
850,-0.7118138979775358
851,-0.7227638327638297
852,-0.7335352579305147
853,-0.7441255131249929
854,-0.7545319827478808
855,-0.7647520965913441
856,-0.774783330466987
857,-0.7846232068457311
858,-0.7942692954511478
859,-0.8037192138779111
860,-0.812970628162349
861,-0.8220212533743153
862,-0.8308688541747546
863,-0.8395112453598804
864,-0.8479462924230509
865,-0.8561719120539495
866,-0.8641860726749622
867,-0.8719867949348379
868,-0.8795721521923561
869,-0.8869402710046875
870,-0.8940893315760559
871,-0.9010175682208368
872,-0.9077232697864139
873,-0.9142047800871562
874,-0.920460498308421
875,-0.9264888793978161
876,-0.9322884344568042
877,-0.9378577310972727
878,-0.9431953938060449
879,-0.9483001042742961
880,-0.9531706017319341
881,-0.9578056832550363
882,-0.9622042040599759
883,-0.9663650777925995
884,-0.9702872767921917
885,-0.9739698323463886
886,-0.9774118349312004
887,-0.9806124344325176
888,-0.9835708403615097
889,-0.9862863220439365
890,-0.9887582088060893
891,-0.9909858901354064
892,-0.9929688158354056
893,-0.9947064961596013
894,-0.9961985019315108
895,-0.9974444646533274
896,-0.9984440765941689
897,-0.9991970908683903
898,-0.9997033214947075
899,-0.9999626434434954
900,-0.9999749926668872
901,-0.9997403661148418
902,-0.9992588217357745
903,-0.9985304784628759
904,-0.9975555161833691
905,-0.9963341756951695
906,-0.9948667586479001
907,-0.9931536274664081
908,-0.9911952052639695
909,-0.9889919757346158
910,-0.9865444830372962
911,-0.9838533316580526
912,-0.9809191862619976
913,-0.9777427715314464
914,-0.9743248719820385
915,-0.9706663317748581
916,-0.9667680545016126
917,-0.9626310029682363
918,-0.9582561989509168
919,-0.9536447229461941
920,-0.9487977139075473
921,-0.9437163689564856
922,-0.938401943095855
923,-0.9328557488930885
924,-0.9270791561541237
925,-0.9210735915970415
926,-0.9148405384851177
927,-0.9083815362728611
928,-0.901698180214255
929,-0.8947921209807173
930,-0.8876650642427153
931,-0.8803187702529066
932,-0.8727550534167202
933,-0.8649757818322021
934,-0.856982876842633
935,-0.848778312547588
936,-0.8403641153301683
937,-0.8317423633433507
938,-0.8229151860022015
939,-0.8138847634642955
940,-0.8046533260768367
941,-0.7952231538425226
942,-0.7855965758415832
943,-0.775775969665042
944,-0.7657637608253801
945,-0.7555624221550951
946,-0.7451744732054449
947,-0.7346024796075283
948,-0.7238490524578525
949,-0.7129168476564168
950,-0.7018085652579088
951,-0.6905269488127388
952,-0.6790747846713336
953,-0.6674549013168468
954,-0.6556701686453705
955,-0.6437234972786366
956,-0.6316178378261476
957,-0.6193561801644459
958,-0.6069415527073496
959,-0.5943770216380323
960,-0.5816656901747176
961,-0.5688106977839683
962,-0.5558152194168953
963,-0.5426824647221096
964,-0.5294156772499115
965,-0.5160181336635066
966,-0.5024931429081577
967,-0.4888440454187407
968,-0.47507421227287716
969,-0.461187044367605
970,-0.4471859715891871
971,-0.4330744519434248
972,-0.4188559707275156
973,-0.40453403964312046
974,-0.39011219595536206
975,-0.37559400159603906
976,-0.36098304229373773
977,-0.34628292669846805
978,-0.33149728546666696
979,-0.3166297703917092
980,-0.301684053478073
981,-0.2866638260446069
982,-0.2715727978233522
983,-0.2564146960224446
984,-0.24119326441945205
985,-0.2259122624297165
986,-0.21057546419200884
987,-0.19518665761516107
988,-0.1797496434530782
989,-0.1642682343767941
990,-0.14874625400777305
991,-0.13318753600220787
992,-0.11759592307543727
993,-0.1019752660816714
994,-0.08632942303765685
995,-0.07066225818061678
996,-0.05497764102475948
997,-0.03927944538018325
998,-0.023571548425155228
999,-0.007857829723091025
1000,0.007857829724732698
1001,0.0235715484267965
1002,0.03927944538182371
1003,0.05497764102276625
1004,0.0706622581822544
1005,0.08632942303566804
1006,0.10197526607968554
1007,0.11759592307706761
1008,0.1331875360002294
1009,0.1487462540093965
1010,0.164268234374825
1011,0.1797496434546932
1012,0.19518665761320322
1013,0.21057546419005735
1014,0.22591226243131576
1015,0.2411932644175147
1016,0.25641469602403144
1017,0.2715727978249322
1018,0.28666382604617974
1019,0.3016840534796382
1020,0.31662977039326645
1021,0.3314972854716481
1022,0.3462829266965953
1023,0.3609830422918761
1024,0.3755940015975606
1025,0.39011219595687374
1026,0.40453403964462187
1027,0.4188559707257029
1028,0.43307445194162547
1029,0.44718597159065554
1030,0.4611870443690617
1031,0.47507421227112057
1032,0.4888440454169992
1033,0.5024931429064318
1034,0.5160181336649129
1035,0.5294156772513042
1036,0.5426824647204328
1037,0.5558152194152358
1038,0.5688106977823265
1039,0.5816656901790123
1040,0.5943770216422782
1041,0.6069415527086544
1042,0.6193561801657348
1043,0.6316178378217794
1044,0.643723497282677
1045,0.6556701686466101
1046,0.6674549013180694
1047,0.6790747846698683
1048,0.6905269488165576
1049,0.7018085652590783
1050,0.7129168476575681
1051,0.7238490524564751
1052,0.7346024796037056
1053,0.7451744732065398
1054,0.7555624221537873
1055,0.7657637608240963
1056,0.7757759696614868
1057,0.785596575840348
1058,0.7952231538435179
1059,0.8046533260799715
1060,0.8138847634631357
1061,0.8229151860031343
1062,0.8317423633402229
1063,0.8403641153330301
1064,0.848778312548456
1065,0.8569828768434791
1066,0.8649757818312004
1067,0.8727550534192976
1068,0.8803187702536854
1069,0.8876650642434712
1070,0.894792120979826
1071,0.9016981802149648
1072,0.9083815362735476
1073,0.9148405384843116
1074,0.9210735915962641
1075,0.9270791561520118
1076,0.9328557488910588
1077,0.9384019430964223
1078,0.9437163689582319
1079,0.9487977139069167
1080,0.9536447229466881
1081,0.9582561989493059
1082,0.9626310029696661
1083,0.9667680545020323
1084,0.9706663317752529
1085,0.9743248719815891
1086,0.9777427715325542
1087,0.9809191862623168
1088,0.9838533316583464
1089,0.98654448303697
1090,0.9889919757348588
1091,0.9911952052641869
1092,0.9931536274661749
1093,0.994866758647698
1094,0.9963341756946875
1095,0.9975555161829753
1096,0.9985304784627678
1097,0.9992588217359778
1098,0.9997403661147963
1099,0.9999749926668988
1100,0.9999626434435441
1101,0.999703321494579
1102,0.9991970908683245
1103,0.9984440765940774
1104,0.9974444646534699
1105,0.996198501931051
1106,0.9947064961594326
1107,0.9929688158352113
1108,0.9909858901356738
1109,0.9887582088058439
1110,0.9862863220436656
1111,0.9835708403605565
1112,0.9806124344329087
1113,0.9774118349323911
1114,0.9739698323476657
1115,0.9702872767926748
1116,0.9663650777921773
1117,0.9622042040605194
1118,0.9578056832545645
1119,0.9531706017336381
1120,0.9483001042726205
1121,0.9431953938054994
1122,0.937857731096703
1123,0.9322884344575263
1124,0.9264888793958292
1125,0.9204604983077793
1126,0.914204780086491
1127,0.9077232697872515
1128,0.9010175682201246
1129,0.8940893315753206
1130,0.8869402710022489
1131,0.8795721521933059
1132,0.871986794937596
1133,0.8641860726777972
1134,0.856171912054981
1135,0.8479462924221806
1136,0.8395112453629417
1137,0.8308688541738412
1138,0.8220212533775237
1139,0.8129706281592747
1140,0.8037192138769343
1141,0.7942692954501503
1142,0.7846232068469687
1143,0.774783330463649
1144,0.7647520965902863
1145,0.7545319827468034
1146,0.7441255131263265
1147,0.7335352579293989
1148,0.7227638327626952
1149,0.7118138979738274
1150,0.7006881580042541
1151,0.6893893607006472
1152,0.677920296672478
1153,0.666283798560947
1154,0.6544827403763414
1155,0.6425200367726212
1156,0.6303986423105956
1157,0.6181215507671494
1158,0.6056917943451579
1159,0.5931124429931389
1160,0.5803866035664756
1161,0.5675174191296094
1162,0.5545080681208605
1163,0.5413617636392223
1164,0.5280817525664724
1165,0.5146713148379598
1166,0.5011337625773531
1167,0.48747243932191214
1168,0.47369071917191974
1169,0.4597920059699801
1170,0.44577973243453933
1171,0.4316573593572365
1172,0.41742837469626326
1173,0.40309629276053743
1174,0.38866465332233396
1175,0.37413702072276755
1176,0.35951698303834195
1177,0.34480815113413427
1178,0.3300141578533931
1179,0.3151386570249676
1180,0.30018532264285763
1181,0.2851578478899565
1182,0.2700599443091356
1183,0.2548953407891708
1184,0.2396677827274767
1185,0.2243810310419662
1186,0.20903886129144408
1187,0.19364506271494147
1188,0.17820343731003707
1189,0.1627177988652159
1190,0.1471919720680221
1191,0.13162979150308685
1192,0.11603510075532064
1193,0.10041175143912248
1194,0.08476360222533538
1195,0.06909451793888087
1196,0.05340836853900626
1197,0.037709028250552515
1198,0.022000374505432373
1199,0.006286287072150604
1200,-0.009429352975132152
1201,-0.025142664127862674
1202,-0.04084976550360707
1203,-0.05654677771726923
1204,-0.07222982390466813
1205,-0.08789503062917513
